State,Year,Quarter,Transaction_type,Transaction_count,Transaction_amount
manipur,2019,2,Financial Services,387,91955
manipur,2019,2,Others,2341,3342250
manipur,2019,3,Recharge & bill payments,180057,36634700
manipur,2019,3,Peer-to-peer payments,144965,803336000
manipur,2019,3,Merchant payments,17683,20490200
manipur,2019,3,Financial Services,358,367866
manipur,2019,3,Others,1945,2723640
manipur,2019,4,Recharge & bill payments,212136,44202500
manipur,2019,4,Peer-to-peer payments,211927,1123260000
manipur,2019,4,Merchant payments,23094,30486800
manipur,2019,4,Financial Services,548,240642
manipur,2019,4,Others,1639,2709230
manipur,2020,1,Peer-to-peer payments,451733,2458090000
manipur,2020,1,Recharge & bill payments,285234,62688300
manipur,2020,1,Merchant payments,78067,74202100
manipur,2020,1,Financial Services,622,354184
manipur,2020,1,Others,3145,3252470
manipur,2020,2,Peer-to-peer payments,533206,2980240000
manipur,2020,2,Recharge & bill payments,450830,107589000
manipur,2020,2,Merchant payments,92110,106540000
manipur,2020,2,Financial Services,1676,1457570
manipur,2020,2,Others,5246,3106600
manipur,2020,3,Peer-to-peer payments,774786,4301280000
manipur,2020,3,Recharge & bill payments,464659,113191000
manipur,2020,3,Merchant payments,170653,195132000
manipur,2020,3,Financial Services,1878,1593040
manipur,2020,3,Others,8192,4775720
manipur,2020,4,Peer-to-peer payments,892853,5172500000
manipur,2020,4,Recharge & bill payments,436450,114203000
manipur,2020,4,Merchant payments,289050,307902000
manipur,2020,4,Financial Services,1806,2448400
manipur,2020,4,Others,7693,5172090
manipur,2021,1,Peer-to-peer payments,1117829,6402370000
manipur,2021,1,Recharge & bill payments,796590,223956000
manipur,2021,1,Merchant payments,377280,433298000
manipur,2021,1,Financial Services,3398,4385330
manipur,2021,1,Others,8438,6280890
manipur,2021,2,Peer-to-peer payments,1372821,7041840000
manipur,2021,2,Recharge & bill payments,1187952,305104000
manipur,2021,2,Merchant payments,510734,531485000
manipur,2021,2,Financial Services,4165,4256100
manipur,2021,2,Others,10603,7145350
manipur,2021,3,Peer-to-peer payments,1819423,9134810000
manipur,2021,3,Recharge & bill payments,1368584,367664000
manipur,2021,3,Merchant payments,735707,889317000
manipur,2021,3,Financial Services,3460,5625520
manipur,2021,3,Others,14222,9447100
manipur,2021,4,Peer-to-peer payments,2199970,10998800000
manipur,2021,4,Recharge & bill payments,1451488,412792000
manipur,2021,4,Merchant payments,1013985,1229520000
manipur,2021,4,Financial Services,4671,5941100
manipur,2021,4,Others,17325,11393600
manipur,2022,1,Peer-to-peer payments,2517626,12169400000
manipur,2022,1,Recharge & bill payments,1528476,469036000
manipur,2022,1,Merchant payments,1247205,1489600000
manipur,2022,1,Financial Services,4878,6057620
manipur,2022,1,Others,15494,10435300
manipur,2022,2,Peer-to-peer payments,2843426,12704500000
manipur,2022,2,Merchant payments,1709547,1757830000
manipur,2022,2,Recharge & bill payments,1533778,448638000
manipur,2022,2,Financial Services,4069,4753630
manipur,2022,2,Others,14812,7175750
manipur,2022,3,Peer-to-peer payments,3127266,12927700000
manipur,2022,3,Merchant payments,1829741,2010460000
manipur,2022,3,Recharge & bill payments,1379911,432182000
manipur,2022,3,Financial Services,4524,4671350
manipur,2022,3,Others,11300,6411090
manipur,2022,4,Peer-to-peer payments,3259645,13133700000
manipur,2022,4,Merchant payments,1828984,2074700000
manipur,2022,4,Recharge & bill payments,1325391,406031000
manipur,2022,4,Financial Services,4691,5754920
manipur,2022,4,Others,9959,5742050
meghalaya,2018,1,Recharge & bill payments,31857,6028480
meghalaya,2018,1,Peer-to-peer payments,13274,55943500
meghalaya,2018,1,Merchant payments,1605,2395890
meghalaya,2018,1,Financial Services,532,144318
meghalaya,2018,1,Others,2303,1738080
meghalaya,2018,2,Recharge & bill payments,42625,9657900
meghalaya,2018,2,Peer-to-peer payments,19894,101140000
meghalaya,2018,2,Merchant payments,2929,3663450
meghalaya,2018,2,Financial Services,592,580648
meghalaya,2018,2,Others,1817,1962210
meghalaya,2018,3,Recharge & bill payments,60625,14231600
meghalaya,2018,3,Peer-to-peer payments,40832,187461000
meghalaya,2018,3,Merchant payments,5802,5458930
meghalaya,2018,3,Financial Services,748,552675
meghalaya,2018,3,Others,2283,2149870
meghalaya,2018,4,Recharge & bill payments,82962,18100900
meghalaya,2018,4,Peer-to-peer payments,58952,301941000
meghalaya,2018,4,Merchant payments,15768,14434300
meghalaya,2018,4,Financial Services,763,190875
meghalaya,2018,4,Others,2687,2918160
meghalaya,2019,1,Recharge & bill payments,98817,23006800
meghalaya,2019,1,Peer-to-peer payments,90694,358932000
meghalaya,2019,1,Merchant payments,16073,14297300
meghalaya,2019,1,Financial Services,659,62335.1
meghalaya,2019,1,Others,2498,2738670
meghalaya,2019,2,Recharge & bill payments,108812,27248600
meghalaya,2019,2,Peer-to-peer payments,97407,446537000
meghalaya,2019,2,Merchant payments,22588,15600900
meghalaya,2019,2,Financial Services,460,106801
meghalaya,2019,2,Others,3019,3437760
meghalaya,2019,3,Recharge & bill payments,155949,38916300
meghalaya,2019,3,Peer-to-peer payments,116168,546222000
meghalaya,2019,3,Merchant payments,31201,23461300
meghalaya,2019,3,Financial Services,421,584193
meghalaya,2019,3,Others,2811,3035020
meghalaya,2019,4,Recharge & bill payments,175084,43611800
meghalaya,2019,4,Peer-to-peer payments,163734,670870000
meghalaya,2019,4,Merchant payments,24430,25344700
meghalaya,2019,4,Financial Services,382,124512
meghalaya,2019,4,Others,2351,2485450
meghalaya,2020,1,Recharge & bill payments,226214,59666100
meghalaya,2020,1,Peer-to-peer payments,216022,1013730000
meghalaya,2020,1,Merchant payments,57245,44125200
meghalaya,2020,1,Financial Services,473,402780
meghalaya,2020,1,Others,2329,2207470
meghalaya,2020,2,Recharge & bill payments,382662,100570000
meghalaya,2020,2,Peer-to-peer payments,202270,998751000
meghalaya,2020,2,Merchant payments,46014,48980500
meghalaya,2020,2,Financial Services,1186,2944580
meghalaya,2020,2,Others,3263,2488950
meghalaya,2020,3,Recharge & bill payments,342484,97662900
meghalaya,2020,3,Peer-to-peer payments,194448,1065010000
meghalaya,2020,3,Merchant payments,55595,67511600
meghalaya,2020,3,Financial Services,1587,4049970
meghalaya,2020,3,Others,3465,2821790
meghalaya,2020,4,Recharge & bill payments,350006,102795000
meghalaya,2020,4,Peer-to-peer payments,286252,1579860000
meghalaya,2020,4,Merchant payments,111471,115137000
meghalaya,2020,4,Financial Services,1809,2774560
meghalaya,2020,4,Others,4470,3678220
meghalaya,2021,1,Peer-to-peer payments,326993,1794750000
meghalaya,2021,1,Recharge & bill payments,306634,106099000
meghalaya,2021,1,Merchant payments,108805,147748000
meghalaya,2021,1,Financial Services,1777,3981900
meghalaya,2021,1,Others,3437,2941220
meghalaya,2021,2,Recharge & bill payments,389959,129031000
meghalaya,2021,2,Peer-to-peer payments,366411,1885040000
meghalaya,2021,2,Merchant payments,147406,173895000
meghalaya,2021,2,Financial Services,1766,2306500
meghalaya,2021,2,Others,4052,3342840
meghalaya,2021,3,Peer-to-peer payments,473274,2348010000
meghalaya,2021,3,Recharge & bill payments,418429,144364000
meghalaya,2021,3,Merchant payments,199427,270311000
meghalaya,2021,3,Financial Services,1556,2379070
meghalaya,2021,3,Others,5045,3937890
meghalaya,2021,4,Peer-to-peer payments,669693,3233210000
meghalaya,2021,4,Recharge & bill payments,447310,165278000
meghalaya,2021,4,Merchant payments,314445,442464000
meghalaya,2021,4,Financial Services,1989,2464330
meghalaya,2021,4,Others,6756,5348880
meghalaya,2022,1,Peer-to-peer payments,801009,3899170000
meghalaya,2022,1,Recharge & bill payments,459530,192027000
meghalaya,2022,1,Merchant payments,405859,563004000
meghalaya,2022,1,Financial Services,2134,3019250
meghalaya,2022,1,Others,6218,5116240
meghalaya,2022,2,Peer-to-peer payments,977816,4359000000
meghalaya,2022,2,Merchant payments,591364,714996000
meghalaya,2022,2,Recharge & bill payments,467745,200897000
meghalaya,2022,2,Financial Services,1880,2406090
meghalaya,2022,2,Others,5844,4192520
meghalaya,2022,3,Peer-to-peer payments,2050942,7796320000
meghalaya,2022,3,Merchant payments,1486098,1468320000
meghalaya,2022,3,Recharge & bill payments,810017,330230000
meghalaya,2022,3,Financial Services,3504,3106780
meghalaya,2022,3,Others,8604,5329460
meghalaya,2022,4,Peer-to-peer payments,1901671,7328910000
meghalaya,2022,4,Merchant payments,1334431,1381010000
meghalaya,2022,4,Recharge & bill payments,685678,278378000
meghalaya,2022,4,Financial Services,3544,3564360
meghalaya,2022,4,Others,7124,4671530
mizoram,2018,1,Recharge & bill payments,10155,2199570
mizoram,2018,1,Peer-to-peer payments,6845,41186700
mizoram,2018,1,Merchant payments,616,1066000
mizoram,2018,1,Financial Services,260,65022.5
mizoram,2018,1,Others,685,709913
mizoram,2018,2,Recharge & bill payments,13550,3107410
mizoram,2018,2,Peer-to-peer payments,11427,77040000
mizoram,2018,2,Merchant payments,1310,2368710
mizoram,2018,2,Financial Services,167,60939.8
mizoram,2018,2,Others,597,931303
mizoram,2018,3,Peer-to-peer payments,18564,108784000
mizoram,2018,3,Recharge & bill payments,17610,4050430
mizoram,2018,3,Merchant payments,2310,2952530
mizoram,2018,3,Financial Services,240,43891.2
mizoram,2018,3,Others,592,770336
mizoram,2018,4,Peer-to-peer payments,26212,177049000
mizoram,2018,4,Recharge & bill payments,24533,5523700
mizoram,2018,4,Merchant payments,3699,6911590
mizoram,2018,4,Financial Services,145,35654.2
mizoram,2018,4,Others,653,906747
mizoram,2019,1,Peer-to-peer payments,35126,204184000
mizoram,2019,1,Recharge & bill payments,30327,6760110
mizoram,2019,1,Merchant payments,3984,6470460
mizoram,2019,1,Financial Services,133,33512.4
mizoram,2019,1,Others,736,712946
mizoram,2019,2,Peer-to-peer payments,37364,233472000
mizoram,2019,2,Recharge & bill payments,31903,7823560
mizoram,2019,2,Merchant payments,5646,5889320
mizoram,2019,2,Financial Services,80,14455.4
mizoram,2019,2,Others,678,817594
mizoram,2019,3,Recharge & bill payments,49073,12966800
mizoram,2019,3,Peer-to-peer payments,42645,257538000
mizoram,2019,3,Merchant payments,5560,7397530
mizoram,2019,3,Financial Services,94,72985.3
mizoram,2019,3,Others,722,818359
mizoram,2019,4,Recharge & bill payments,60511,16857100
mizoram,2019,4,Peer-to-peer payments,57109,341664000
mizoram,2019,4,Merchant payments,6939,9451110
mizoram,2019,4,Financial Services,100,20966.3
mizoram,2019,4,Others,580,695859
mizoram,2020,1,Recharge & bill payments,85067,24356300
mizoram,2020,1,Peer-to-peer payments,57916,356261000
mizoram,2020,1,Merchant payments,9961,10404400
mizoram,2020,1,Financial Services,119,283854
mizoram,2020,1,Others,546,772493
mizoram,2020,2,Recharge & bill payments,127592,37504600
mizoram,2020,2,Peer-to-peer payments,60021,404110000
mizoram,2020,2,Merchant payments,10056,14627500
mizoram,2020,2,Financial Services,244,434960
mizoram,2020,2,Others,549,516384
mizoram,2020,3,Recharge & bill payments,132664,40941100
mizoram,2020,3,Peer-to-peer payments,99644,634560000
mizoram,2020,3,Merchant payments,20934,30693600
mizoram,2020,3,Financial Services,535,824864
mizoram,2020,3,Others,926,924438
mizoram,2020,4,Peer-to-peer payments,141038,887253000
mizoram,2020,4,Recharge & bill payments,140297,45386400
mizoram,2020,4,Merchant payments,39676,52094800
mizoram,2020,4,Financial Services,607,855202
mizoram,2020,4,Others,989,932966
mizoram,2021,1,Peer-to-peer payments,156386,982955000
mizoram,2021,1,Recharge & bill payments,128055,45558300
mizoram,2021,1,Merchant payments,43511,70289700
mizoram,2021,1,Financial Services,648,1330630
mizoram,2021,1,Others,975,971876
mizoram,2021,2,Peer-to-peer payments,173064,995582000
mizoram,2021,2,Recharge & bill payments,161763,56059800
mizoram,2021,2,Merchant payments,57877,69528700
mizoram,2021,2,Financial Services,611,710658
mizoram,2021,2,Others,1025,993297
mizoram,2021,3,Peer-to-peer payments,224873,1290520000
mizoram,2021,3,Recharge & bill payments,177281,67493200
mizoram,2021,3,Merchant payments,74553,113697000
mizoram,2021,3,Financial Services,522,806906
mizoram,2021,3,Others,1300,1228340
mizoram,2021,4,Peer-to-peer payments,272209,1545260000
mizoram,2021,4,Recharge & bill payments,179405,67548800
mizoram,2021,4,Merchant payments,99265,154184000
mizoram,2021,4,Financial Services,695,2202290
mizoram,2021,4,Others,1755,1475100
mizoram,2022,1,Peer-to-peer payments,302740,1691280000
mizoram,2022,1,Recharge & bill payments,190137,76541100
mizoram,2022,1,Merchant payments,109669,174158000
mizoram,2022,1,Financial Services,731,1657580
mizoram,2022,1,Others,1640,1521510
mizoram,2022,2,Peer-to-peer payments,332102,1739110000
mizoram,2022,2,Recharge & bill payments,172281,70775700
mizoram,2022,2,Merchant payments,137279,191485000
mizoram,2022,2,Financial Services,656,801633
mizoram,2022,2,Others,1659,1010100
mizoram,2022,3,Peer-to-peer payments,349715,1665960000
mizoram,2022,3,Recharge & bill payments,156874,68463700
mizoram,2022,3,Merchant payments,150320,209934000
mizoram,2022,3,Financial Services,802,880188
mizoram,2022,3,Others,1327,1031820
mizoram,2022,4,Peer-to-peer payments,378295,1750110000
mizoram,2022,4,Merchant payments,164389,222456000
mizoram,2022,4,Recharge & bill payments,148573,63477900
mizoram,2022,4,Financial Services,932,949850
mizoram,2022,4,Others,1585,914403
nagaland,2018,1,Recharge & bill payments,28198,5361680
nagaland,2018,1,Peer-to-peer payments,11631,69830100
nagaland,2018,1,Merchant payments,822,1170670
nagaland,2018,1,Financial Services,399,299017
nagaland,2018,1,Others,1795,1344410
nagaland,2018,2,Recharge & bill payments,41959,9139470
nagaland,2018,2,Peer-to-peer payments,20099,140193000
nagaland,2018,2,Merchant payments,1529,2293940
nagaland,2018,2,Financial Services,379,153459
nagaland,2018,2,Others,1633,1545610
nagaland,2018,3,Recharge & bill payments,54885,12664900
nagaland,2018,3,Peer-to-peer payments,33930,223965000
nagaland,2018,3,Merchant payments,3518,3631040
nagaland,2018,3,Financial Services,460,125172
nagaland,2018,3,Others,1578,1406880
nagaland,2018,4,Recharge & bill payments,72881,16615500
nagaland,2018,4,Peer-to-peer payments,53723,358926000
nagaland,2018,4,Merchant payments,10350,10500600
nagaland,2018,4,Financial Services,587,216127
nagaland,2018,4,Others,1792,1754940
nagaland,2019,1,Recharge & bill payments,87596,20020500
nagaland,2019,1,Peer-to-peer payments,71642,411856000
nagaland,2019,1,Merchant payments,7306,8187940
nagaland,2019,1,Financial Services,430,101073
nagaland,2019,1,Others,1605,1776360
nagaland,2019,2,Recharge & bill payments,92492,21350200
nagaland,2019,2,Peer-to-peer payments,81065,487705000
nagaland,2019,2,Merchant payments,12949,8990950
nagaland,2019,2,Financial Services,286,129758
nagaland,2019,2,Others,1961,1890400
nagaland,2019,3,Recharge & bill payments,145812,33293500
nagaland,2019,3,Peer-to-peer payments,100736,601803000
nagaland,2019,3,Merchant payments,13031,13381600
nagaland,2019,3,Financial Services,210,229320
nagaland,2019,3,Others,2089,2248900
nagaland,2019,4,Recharge & bill payments,172761,39720700
nagaland,2019,4,Peer-to-peer payments,128674,777299000
nagaland,2019,4,Merchant payments,13578,15460900
nagaland,2019,4,Financial Services,499,283292
nagaland,2019,4,Others,1658,1773620
nagaland,2020,1,Recharge & bill payments,221741,53662000
nagaland,2020,1,Peer-to-peer payments,135966,821509000
nagaland,2020,1,Merchant payments,18249,17663300
nagaland,2020,1,Financial Services,528,215067
nagaland,2020,1,Others,1567,1730780
nagaland,2020,2,Recharge & bill payments,328269,85264100
nagaland,2020,2,Peer-to-peer payments,166866,1025000000
nagaland,2020,2,Merchant payments,20004,25214700
nagaland,2020,2,Financial Services,860,989240
nagaland,2020,2,Others,1567,1206230
nagaland,2020,3,Recharge & bill payments,347494,91214900
nagaland,2020,3,Peer-to-peer payments,330638,1851640000
nagaland,2020,3,Merchant payments,51912,62568900
nagaland,2020,3,Financial Services,2544,2136900
nagaland,2020,3,Others,3731,2090340
